seq,page_num,content,chapter_title,all_sections,count_words,count_sent,state,is_table,book_title,book_path
52,57,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV  Second Revised Sheet Replaces First Sheet No. 51 
RIDER - SCD 
SMALL COMMERCIAL DEVELOPMENT  
APPLICABLE TO: 
Customers receiving service under Electric Rate Schedules MGS Secondary, MGS Primary 
 
CHARACTER OF SERVICE: 
Commitments for service under this rider will be made available to qualifying customers on a pilot basis effective August 24, 
2016.  Customers must commence service hereunder within 24 months of the date of commitment.  
 
CREDIT: 
A credit equal to 20% of the customer's distribution charge(s) as described below for the newly constructed, leased or purchased 
space, as determined by the Company, will be applied to the customer's monthly electric bills for the term of five years, as 
follows: 
 
New Customer 
A new customer for purposes of this Rider SCD shall be defined as a customer contract account whose existing, newly leased, 
constructed or purchased space is separately metered. 
 
The credit shall apply to the customer charge and the distribution demand charge associated with all kilowatts, as billed by the 
Company.   
 
Existing Customer 
An existing customer for purposes of this Rider SCD service shall be defined as a customer contract account whose existing, 
newly constructed, leased or purchased space is not separately metered from the existing service. 
 
For existing customers, the credit shall apply only to those kilowatts, as measured by the Company, which are in excess of 
comparable demands in the same month established in a base year period, which period shall be defined as the 12 calendar 
months immediately preceding the first month service is provided under the Redevelopment Program.  The credit will not be 
applicable to the customer charge for an existing customer. 
 
ELIGIBILITY: 
Each customer will be required to sign an Application for Small Commercial Development Program Service, which application 
shall include an estimate of additional demand.  The customer must remain on the same rate schedule as in the base year 
period throughout the five year term of the program.  Upon verification of eligibility, the Company will provide the customer with a 
written commitment for Small Commercial Development Program Service. 
 
To be eligible, a customer must construct, lease or purchase new or vacant space for Commercial services or build, have added 
to or expanded to a building on existing property.  The effective date of the lease or purchase must have been on or after August 
24, 2016, the initial Effective Date of this rate schedule.  The total additional leased or purchased building space must equal or 
exceed 2,500 square feet. 
 
Qualifying building space must be vacant, as determined by the Company, prior to receiving a commitment for the Small 
Commercial Development Rider.   
 
Customer must be adding at least one permanent full-time year round employee to the customer’s payroll at the site receiving 
the benefit of the Small Commercial Development Rider.  Relocation or consolidation of employees based in the Company's 
service territory without employment growth will not qualify.  Employment growth will be confirmed by the Company in 
conjunction with the New Jersey Department of Labor and/or affidavit from the customer on a quarterly basis.  The Company 
reserves the right, in its discretion, to periodically verify employment increases and sustained level of employment.  If, after 
verification, the required employment level has not been sustained, Rider SCD will no longer be applicable. 
 
LIMITATIONS OF SERVICE: 
This service is not available to federal, state, county or local governments or governmental entities. 
 
Date of Issue:  March 27, 2019    Effective Date: April 1, 2019 
 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER18080925    ",lectric Company   Filed pursuant to Boar,[],746,28,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
53,58,"ATLANTIC CITY ELECTRIC COMPANY  
BPU NJ No. 11 Electric Service - Section IV  Original Sheet No. 52 
 
CBT – RIDER 
(CORPORATE BUSINESS TAX) 
 
 
In accordance with P.L. 1997, C. 162 (the “energy tax reform statute”), provision for the New Jersey Corporation 
Business Tax has been included in all charges applicable Riders [tariff designation for LEACs/LGACs] (the “Base 
Tariff Rates) by multiplying the Base Tariff Rates in effect immediately prior to January 1, 1998 by the factor 
1.3518% [1 plus the “a” factor carried out to decimals].  The energy tax reform statute exempts the following 
customers from the CBT provision, and when billed to such customers, the Base Tariff Rates otherwise applicable 
under this tariff shall be reduced by the provision for the CBT (and related New Jersey Sales and Use Tax) included 
therein: 
 
1.  Franchised providers of utility services (gas, electricity, water, waste water and telecommunications services 
provided by local exchange carriers) within the State of New Jersey. 
 
2.  Operating co-generators, or those which have filed an application for an operating permit or a construction 
permit and a certificate of operation in order to comply with air quality standards under P.L. 1954, C. 212 
(C.26:2c-1 et seq.) with the New Jersey Department of Environmental Protection, on or before March 10, 1997. 
 
3.  Special contract customers for which a customer-specific tax classification was approved by a written Order of 
the Board of Utilities prior to January 1, 1998. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue:  March 27, 2019    Effective Date: April 1, 2019 
 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER18080925   ","e:  March 27, 2019    Effective Date: Ap",[],373,11,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
54,59,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV  Fifth Revised Sheet Replaces Fourth Revised Sheet No. 53 
RIDER - SUT 
(SALES AND USE TAX) 
A.  In accordance with P.L. 1997, C. 162 (the ""energy tax reform statute""), provision for the New Jersey Sales and Use 
Tax (""SUT"") has been included in all charges applicable under Atlantic's tariff by multiplying the charges that would 
apply before application of the SUT by the factor 1.06875.  Pursuant to P.L. 2016, c.57, this factor is changed to 
1.06625 effective January 1, 2018.  The energy tax reform statute exempts the following customers from the SUT 
provision: 
1.  Franchised providers of utility services (gas, electricity, water, wastewater and telecommunications services 
provided by local exchange carriers) within the State of New Jersey.  
2.  Operating co-generators, or those which have filed an application for an operating permit or construction 
permit and a certificate of operation in order to comply with air quality standards under P.L. 1954, C.212 
(C.26:2C-1 et seq.) with the New Jersey Department of Environmental Protection, on or before March 10, 
1997.  
3.  Special contract customers for which a customer-specific tax classification was approved by a written Order 
of the New Jersey Board of Public Utilities prior to January 1, 1998. 
4.  Agencies or instrumentalities of the federal government.  
5.  International organizations of which the United States of America is a member.  
 
B. The Business Retention and Relocation Assistance Act (P.L. 2004, c. 65) and subsequent amendment (P.L. 2005, c.374) 
exempts the following customers from the SUT provision, and when billed to such customers, the charges otherwise 
applicable shall be reduced by the provision for the SUT included therein: 
1.  A qualified business that employs at least 250 people within an enterprise zone, at least 50% of whom are 
directly employed in a manufacturing process, for the exclusive use or consumption of such business within 
an enterprise zone, and 
2.  A group of two or more persons: (a) each of which is a qualified business that are all located within a single 
redevelopment area adopted pursuant to the “Local Redevelopment and Housing Law,” P.L.1992, c.79 
(C.40A:12A-1 et seq.); (b) that collectively employ at least 250 people within an enterprise zone, at least 50% 
of whom are directly employed in a manufacturing process; (c) are each engaged in a vertically integrated 
business, evidenced by the manufacture and distribution of a product or family of products that, when taken 
together, are primarily used, packaged and sold as a single product; and (d) collectively use the energy and 
utility service for the exclusive use or consumption of each of the persons that comprise a group within an 
enterprise zone.  
3.  A business facility located within a county that is designated for the 50% tax exemption under section 1 of P.L. 
1993, c.373 (C.54:32B-8.45) provided that the business certifies that it employs at least 50 people at that 
facility, at least 50% of whom are directly employed in a manufacturing process, and provided that the energy 
and utility services are consumed exclusively at that facility. 
 
A business that meets the requirements in B.1., B.2. or B.3. above shall not be provided the exemption described 
in this section until it has complied with such requirements for obtaining the exemption as may be provided 
pursuant to P.L.1983, c.303 (C.52:27H-60 et seq.) and P.L.1966, c.30 (C.54:32B-1 et seq.) and the Company 
has received a sales tax exemption letter issued by the New Jersey Department of Treasury, Division of 
Taxation.  
 
There are, however, other tariff charges provided in the Company's current tariff which are not subject, or are excluded 
from the SUT calculations in the compliance filing, as follows: 
  1.  Rate Schedules 
    Residential Underground Extensions (RUE)  ...............................Exempt all charges. 
    Contributed Lighting Extension (CLE)  .........................................Exempt all charges. 
  2.  Other Tariff Charges 
    Installation of Service at Original Location  ...................................$65.00 - Exempt 
    Connect  .......................................................................................$15.00 - Exempt 
    Reconnect  ....................................................................................$15.00 - Exempt 
    Succession  ..................................................................................$15.00 - Exempt 
    Disconnect  ...................................................................................$15.00 - Exempt 
    Special Reading of Meters  ...........................................................$15.00 - Exempt 
    Late Payment Charge -  ........................................................................ Exempt 
    Uncollectible Check  .....................................................................$7.64 – Exempt 
Date of Issue:  March 27, 2019    Effective Date: April 1, 2019 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER18080925   ","ch 27, 2019    Effective Date: April 1,",[],957,30,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
55,60,"ATLANTIC CITY ELECTRIC COMPANY  
BPU NJ No. 11 Electric Service - Section IV  Second Revised Sheet Replaces First Revised Sheet No. 54 
 
 
Rider (MTC)  
Market Transition Charge (MTC) 
 
 
Rider MTC was replaced by Rider NGC, effective June 1, 2005. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue:  March 27, 2019    Effective Date: April 1, 2019 
 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER18080925   ",Market Transition Charge (MTC),[],115,4,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
56,61,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV  Second Revised Sheet Replaces First Revised Sheet No. 55 
 
Rider (NNC)  
Net Non-Utility Generation Charge (NGC) 
 
 
Rider NNC was replaced by Rider NGC effective June 1, 2005. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue:  March 27, 2019    Effective Date: April 1, 2019 
 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER18080925   ",Non-Utility Generation Charge (NGC),[],117,4,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
57,62,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV Twenty-Fourth Revised Sheet Replaces Twenty-Third Revised 
Sheet No. 56 
 
RIDER (SEC) 
Securitization 
 
 
This Rider provides the two charges associated with the securitization of stranded costs.  The charges included in 
this Rider are: 
 
Transition Bond Charge 
The Transition Bond Charge (TBC) is designed to insure full and timely recovery of all Bondable Stranded Costs 
including financing charges and related costs. 
 
MTC-Tax 
The Market Transition Charge Tax (MTC-Tax) is designed to recover all income taxes associated with the TBC and 
MTC-Tax revenues. 
 
These charges are applicable to all kWhs delivered to customers receiving service under all Electric Rate 
Schedules and any customer taking service under special contractual arrangements. 
 
 
The Company’s TBC and MTC-Tax Charges to be effective on and after the date indicated below are as follows: 
 
Transition Bond Charge:  $(0.001496) per kWh 
MTC-Tax  $0.000000 per kWh 
 
 
 
NEW JERSEY SALES AND USE TAX (SUT) 
Charges under this Rider include a component for New Jersey Sales and Use Tax as set forth in Rider SUT. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue:  August 31, 2022    Effective Date: October 1, 2022 
 
Issued by:  J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket Nos. EF01060394 and EF03020121 
   ",ER (SEC)  Securitization      Date of Is,[],298,10,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
58,63,"ATLANTIC CITY ELECTRIC COMPANY     
BPU NJ No. 11 Electric Service - Section IV Twenty-Eighth Revised Sheet Replaces Twenty-Seventh 
Revised Sheet No. 57 
Rider (NGC)  
Non-Utility Generation Charge (NGC) 
 
Applicable to customers receiving service under Electric Rate Schedules RS, MGS, AGS, TS, TGS, DDC, SPL, 
CSL, STB, SPP are subject to a non-bypassable Non-Utility Generation Charge (NGC). 
 
This charge provided for the full and timely recovery of the following costs: 
 
1.  Costs associated with the Company’s purchase power contracts with non-utility generators, which are 
intended recover the stranded costs associated with such commitments.  The costs recovered via the NGC 
are based on the difference between the average estimated cost of energy and capacity in the regional market 
and  the  associated  costs  provided  in  existing  power  purchase  contracts  with  non-utility  generators.  
Differences between actual and estimated costs occurring under previously approved rates shall be added 
or subtracted as appropriate to the estimated costs. 
 
2.  Costs associated with the transition to a competitive electric market and the restructuring of the electric utility 
industry in the State of New Jersey. 
 
3.  Costs associated with the Company’s generation facilities, net of any revenue received from the sale of 
energy, capacity and ancillary services associated with these units. 
 
 
The following table provides the component rates of the NGC charge for each rate schedule based on the cost 
categories listed above in $ per kWh. 
 
       
   
    
Rate Schedule  Total NGC 
RS    $ 0.009827   
MGS Secondary and MGS-SEVC    $ 0.009827   
MGS Primary    $ 0.009569   
AGS Secondary    $ 0.009827   
AGS Primary    $ 0.009569   
TGS    $ 0.009368   
SPL/CSL    $ 0.009827   
DDC    $ 0.009827   
 
 
 
 
 
 
 
 
 
Date of Issue: May 26, 2022    Effective Date: June 1, 2022 
 
Issued by:  J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER22020038 
 
   ",Rider (NGC)   Non-Utility Generation Ch,[],427,18,new jersey,True,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
59,64," 
ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV    Second Revised Sheet Replaces First Sheet No. 57a 
 
 
 
 
 
 
 
 
 
Intentionally Left Blank 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue:  March 27, 2019    Effective Date: April 1, 2019 
 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER18080925   ",,[],92,3,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
60,65,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV Forty-Fourth Revised Sheet Replaces Forty-Third Revised Sheet 
No. 58 
 
RIDER (SBC) 
Societal Benefits Charge (SBC) 
 
Applicable to customers receiving service under Electric Rate Schedules RS, MGS, AGS, TS, TGS, DDC, SPL, and 
CSL and any customer taking service under special contractual arrangements. 
 
In accordance with the New Jersey Electric Discount and Energy Competition Act, Societal Benefits Charges include: 
 
•  Clean Energy Program Costs 
•  Uncollectible Accounts 
•  Universal Service Fund 
•  Lifeline 
 
  The Company’s Societal Benefits Charges to be effective on and after the date indicated below are as follows: 
 
 
 
Clean Energy Program            $0.003251 per kWh 
  Uncollectible Accounts           $0.001712 per kWh 
  Universal Service Fund          $0.003417 per kWh 
  Lifeline              $0.000784 per kWh 
   
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue:  September 29, 2022    Effective Date: October 1, 2022 
 
Issued by:  J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER22060374 
 ",(SBC)  Societal Benefits Charge (SBC),[],236,5,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
61,66,"ATLANTIC CITY ELECTRIC COMPANY     
BPU NJ No. 11 Electric Service - Section IV        Eighth Revised Replaces Seventh Revised Sheet No. 59 
 
 
 
 
 
 
 
 
 
 
 
 
 
Intentionally Left Blank 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Date of Issue:  March 27, 2019    Effective Date: April 1, 2019 
 
Issued by:  David M. Velazquez, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER18080925   ","ate of Issue:  March 27, 2019    Effecti",[],91,3,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
62,67,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV Twenty-Seventh Revised Sheet Replaces Twenty-Sixth Revised 
Sheet No. 60 
RIDER (BGS) 
Basic Generation Service (BGS) 
Basic Generation Service (BGS) will be arranged for any customer taking service under Electric Rate Schedules RS, 
MGS Secondary, MGS-SEVC, MGS Primary, AGS Secondary, AGS Primary, TGS, DDC, SPL, and CSL who has not 
notified the Company of an Alternative Electric Supplier choice.  BGS is also available to customers whose 
arrangements with Alternative Electric Suppliers have terminated for any reason, including nonpayment. 
 
BGS is offered under two different terms of service; Basic Generation Service-Residential Small Commercial Pricing 
(BGS-RSCP) and Basic Generation Service -Commercial and Industrial Energy Pricing (BGS-CIEP).  BGS-RSCP is 
offered to customers on Rate Schedules RS, DDC, SPL and CSL.  BGS-RSCP is also offered to customers on Rate 
Schedules MGS Secondary, MGS-SEVC, MGS Primary, AGS Secondary, AGS Primary with an annual peak load 
share (“PLS”) for generation capacity of less than 500 kW as of November 1 or each year.  Additionally, BGS 
customers on Rate Schedule RS have the option of taking BGS-RSCP on a time of use basis.   
 
BGS customers on Rate Schedule TGS and BGS customers on Rate Schedules MGS Secondary, MGS-SEVC, MGS 
Primary, AGS Secondary or AGS Primary with a PLS for generation capacity equal to or greater than 500 kW as of 
November 1 of each year are required to take service under BGS-CIEP.  
 
Customers on Rate Schedules MGS Secondary, MGS-SEVC, MGS Primary, AGS Secondary or AGS Primary with a 
PLS of less than 500 kW, have the option of taking either BGS-RSCP or BGS-CIEP service.  Customers who elect 
BGS-CIEP must notify the Company of their selection no later than the second working day of January of the year 
they wish to begin BGS-CIEP service.  Such election will be effective on June 1 of that year and remain as the 
customer’s default supply for the following twelve months.  Customers electing BGS-CIEP as their default supply in 
a prior procurement period and who are otherwise eligible to return to BGS-RSCP may return to BGS RSCP by 
notifying the Company no later than the second working day of January of the year that they wish to return to BGS-
RSCP service.  Such election shall be effective on June 1 of that year. 
 
BGS-RSCP Supply Charges  SUMMER  WINTER 
($/kWh): 
Rate Schedule  June Through September  October Through May 
RS    $       0.074368 
<=750 kwhs summer  $       0.069150   
>  750 kwh summer  $       0.079173   
RS TOU BGS Option     
On Peak (See Note 1)  $       0.094446  $       0.100414 
Off Peak (See Note 1)  $       0.054075  $       0.055403 
MGS-Secondary and MGS-SEVC  $       0.072372  $       0.070277 
MGS-Primary  $       0.065779  $       0.063717 
AGS-Secondary  $       0.069409  $       0.067159 
AGS-Primary  $       0.065038  $       0.062937 
DDC  $       0.065335  $       0.063197 
SPL/CSL  $       0.055779  $       0.056637 
Note 1: On Peak hours are considered to be 8:00 AM to 8:00 PM, Monday through Friday. 
 
The above Basic Generation Service Energy Charges reflect costs for Energy, Generation Capacity, Ancillary 
Services and Administrative Charges pursuant to N.J.S.A. 48:2-60 plus New Jersey Sales and Use Tax as set forth 
in Rider SUT. 
 
 
 
 
 
Date of Issue: March 25, 2022  Effective Date: June 1, 2022 
 
Issued by: J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER21030631 
 
   ",R (BGS)  Basic Generation Service (BGS),[],795,22,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
63,68,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV Forty-Second Revised Sheet Replaces Forty-First Revised 
Sheet No. 60a 
RIDER (BGS) continued 
Basic Generation Service (BGS) 
BGS Reconciliation Charge ($/kWh): 
The above charge shall recover the difference between the monthly amount paid to Basic Generation Service (BGS) 
suppliers and the total revenue from customers for BGS for the preceding months for the applicable BGS supply.  
These charges include New Jersey Sales and Use Tax as set forth in Rider SUT and are changed on June 1 and 
October 1 of each year.  
Rate Schedule  Charge ($ per kWh) 
RS  $ (0.000262) 
MGS Secondary, MGS-SEVC, AGS Secondary, SPL/CSL, DDC    $ (0.000262) 
MGS Primary, AGS Primary  $ (0.000255) 
BGS-CIEP 
 
Energy Charges 
BGS Energy Charges for Rate Schedule TGS, AGS and MGS customers with a Peak Load Share (PLS) of 500 kW 
or more, and AGS and MGS customers with a PLS of less than 500 kW who have elected BGS-CIEP are hourly 
and are provided at the real time PJM Load Weighted Average Residual Metered Load Aggregate Locational 
Marginal Prices for the Atlantic Electric Transmission Zone, adjusted for losses, plus administrative charges 
pursuant to N.J.S.A. 48:2-60 and New Jersey Sales and Use Tax as set forth in Rider SUT. 
Generation Capacity Obligation Charge 
  Summer  Winter 
Charge per kilowatt of Generation Obligation ($ per kW per day)  $0.304540  $0.304540 
 
This charge is equal to the winning bid price from the BGS-CIEP default service auction plus administrative charges 
pursuant to N.J.S.A. 48:2-60 and New Jersey Sales and Use Tax as set forth in Rider SUT. The above charge shall 
be applied to each customer’s annual peak load share (“PLS”) for generation capacity, adjusted for the applicable 
PJM-determined Zonal Scaling Factor and the applicable PJM-determined capacity reserve margin factor, on a 
daily basis for each day in each customer's respective billing cycle. 
Ancillary Service Charge 
  Charge 
($ per kWh) 
Service taken at Secondary Voltage   $ 0.006750 
Service taken at Primary Voltage   $ 0.006574 
Service taken at Sub-Transmission Voltage   $ 0.006499  
Service taken at Transmission Voltage   $ 0.006436  
 
This charge represents the average annual cost of Ancillary Services in the Atlantic Electric Transmission zone 
adjusted for losses, plus administrative charges pursuant to N.J.S.A. 48:2-60 and New Jersey Sales and Use Tax 
as set forth in Rider SUT. 
BGS Reconciliation Charge: 
  Charge 
        ($ per kWh) 
Service taken at Secondary Voltage           $ 0.018407 
Service taken at Primary Voltage           $ 0.017925 
Service taken at Sub-Transmission Voltage           $ 0.017722 
Service taken at Transmission Voltage           $ 0.017548 
 
The above charge shall recover the difference between the monthly amount paid to Basic Generation Service 
(BGS) suppliers and the total revenue from customers for BGS for the preceding months for the applicable BGS 
supply.  These charges include administrative charges pursuant to N.J.S.A. 48:2-60 and New Jersey Sales and Use 
Tax as set forth in Rider SUT and are changed on June 1 and October 1 of each year.   
 
Date of Issue: August 31, 2022    Effective Date: October 1, 2022 
 
Issued by: J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket Nos. ER20030190 and ER21030631 
 
 
   ",(BGS) continued  Basic Generation Servic,[],703,19,new jersey,False,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
64,69,"ATLANTIC CITY ELECTRIC COMPANY 
BPU NJ No. 11 Electric Service - Section IV Fifty-Seventh Revised Sheet Replaces Fifty-Sixth Revised Sheet 
No. 60b 
RIDER (BGS) continued 
Basic Generation Service (BGS) 
 
CIEP Standby Fee       $0.000160 per kWh  
This charge recovers the costs associated with the winning BGS-CIEP bidders maintaining the availability of the hourly priced default 
electric supply service plus administrative charges pursuant to N.J.S.A. 48:2-60 and New Jersey Sales and Use Tax as set forth in 
Rider SUT.  This charge is assessed on all kWhs delivered to all CIEP- eligible customers on Rate Schedules MGS Secondary, 
MGS-SEVC, MGS Primary, AGS Secondary, AGS Primary or TGS. 
Transmission Enhancement Charge 
This charge reflects Transmission Enhancement Charges (“TECs”), implemented to compensate transmission owners for the 
annual transmission revenue requirements for “Required Transmission Enhancements” (as defined in Schedule 12 of the PJM 
OATT) that are requested by PJM for reliability or economic purposes and approved by the Federal Energy Regulatory 
Commission (FERC).  The TEC charge (in $ per kWh by Rate Schedule), including administrative charges pursuant to N.J.S.A. 
48:2-60 and New Jersey Sales and Use Tax as set forth in Rider SUT, is delineated in the following table. 
Rate Class 
           
 MGS 
Secondary  
And MGS-  MGS   AGS   AGS  SPL/ 
   RS   SEVC  Primary   Secondary   Primary    TGS   CSL    DDC  
                                                         
 VEPCo   0.000367    0.000278  0.000256  0.000179  0.000156  0.000133  -  0.000114 
             
- 
 TrAILCo   0.000275  0.000192  0.000131  0.000138  0.000113  0.000104  0.000082 
                                                               
 PSE&G   0.003256  0.002478  0.002276  0.001591  0.001385  0.001184  -  0.001018 
                                                        
 PATH   0.000010   0.000007   0.000006   0.000004  0.000004  0.000003  -  0.000003  
                                                           
- 
 PPL   0.000095  0.000066   0.000046   0.000048  0.000039  0.000036   0.000029  
                                                            
- 
PECO  0.000216  0.000150   0.000103   0.000109  0.000088   0.000083  0.000065 
                                                         
- 
 Pepco   0.000022  0.000016   0.000011   0.000012  0.000010   0.000009   0.000006  
 
 MAIT  0.000042  0.000032  0.000029  0.000020  0.000018  0.000015  -  0.000013 
                                                         
 JCP&L  0.000003   0.000002   0.000002   0.000001  0.000001   0.000001   -  0.000001  
                 
 EL05-121  0.000019  0.000015  0.000013  0.000010  0.000009  0.000006  -  0.000006 
                 
Delmarva  0.000010  0.000006  0.000004  0.000004  0.000004  0.000003  -  0.000003 
                 
BG&E  0.000041  0.000028  0.000019  0.000020  0.000017  0.000015  -  0.000012 
                 
AEP-East  0.000081  0.000062  0.000057  0.000039  0.000034  0.000030  -  0.000026 
                 
Silver Run  0.000325  0.000247  0.000227  0.000159  0.000139  0.000118  -  0.000101 
 
NIPSCO  0.000003  0.000002  0.000002  0.000002  0.000001  0.000001  -  0.000001 
 
CW Edison  -  -  -  -  -  -  -  - 
                 
ER18-680 & 
-  -  -  -  -  -  -  - 
Form 715 
                 
SFC  0.000004  0.000003  0.000003  0.000002  0.000002  0.000002  -  0.000001 
PSEG ROE-
(0.000112)  (0.000094)  (0.000064)  (0.000065)  (0.000052)  (0.000038)  -  (0.000039) 
TEC 
Duquesne  0.000002  0.000001  0.000001  0.000001  0.000001  0.000001  -     0.000001 
Total  0.004659  0.003491  0.003122  0.002274  0.001969  0.001706  -  0.001443 
Date of Issue: August 26, 2022    Effective Date: September 1, 2022 
Issued by: J. Tyler Anthony, President and Chief Executive Officer – Atlantic City Electric Company  
Filed pursuant to Board of Public Utilities of the State of New Jersey directives associated with the  
BPU Docket No. ER22060404 ",(BGS) continued  Basic Generation Servi,[],753,9,new jersey,True,ACE atlantic city electric company tariff for electric service,docs/raw/dump/new_jersey/NJ ACE - Rate Schedule 11.2022.pdf
